repo,path,lines,bytes,families,score,fam_detail,in_base,near_base,sha,reviewed
research-craft,research-craft/07-independence/02-dunning-kruger-i-sindrom-samozvantsa.md,60,5879,1,101,RULE=1,,,dbf72ee6fefd,
research-craft,research-craft/07-independence/01-ekspertnyy-konsensus-vs-avtoritet.md,51,5273,1,101,RULE=1,,,7ac96fb8530d,
research-craft,research-craft/03-scientific-method/02-replikatsionnyy-krizis.md,50,5164,1,101,META=1,,,44f6f215ac5a,
game-analytics-engine,game-analytics-engine/adapters/chess.py,129,6928,1,101,RULE=1,,,efa7b5482f07,
game-analytics-engine,game-analytics-engine/engine/contract.py,103,5033,1,101,RULE=1,,,5a316b7c2f95,
salvation,salvation/mvp/README.md,39,2511,1,101,RULE=1,,,7f3a5c16f914,
migration,migration/02-countries/_TEMPLATE.md,57,1956,1,101,RULE=1,,,119b0b6670b4,
migration,migration/01-criteria/CRITERIA.md,118,7944,1,101,RULE=1,,,46f3b11bc8d7,
character-a-analysis,character-a-analysis/context-lab/08-prompt-for-chat-harvest.md,124,9676,1,101,RULE=1,,,6dc889516e47,
character-a-analysis,character-a-analysis/context-lab/09-research-2026-07-27-official-SOURCE.md,238,41824,1,101,RULE=1,,,ef6b35b5d3b8,
character-a-analysis,character-a-analysis/01-psychological-profile/korni-zhazhdy-k-samopoznaniyu.md,241,16500,1,101,RULE=1,,,e4b547108676,
character-a-analysis,character-a-analysis/04-genetics-genotek/dnk-razbor.md,70,6172,1,101,RULE=1,,,99ad5a48ebf0,
character-a-analysis,character-a-analysis/10-life-history/00-protocol/04-visual-and-reports-standard.md,33,4140,1,101,RETRO=1,,,f31d9e25fb19,
character-a-analysis,character-a-analysis/10-life-history/00-protocol/03-channels.md,200,14595,1,101,RULE=1,,,e525b1ec9a51,
character-a-analysis,character-a-analysis/10-life-history/00-protocol/06-handoff-prompt.md,50,8045,1,101,META=1,,,a49e773edbe9,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/16-karyera-dengi-migratsiya.md,184,18853,1,101,RULE=1,,,24011c7be912,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/11-psihika-i-zashity.md,239,23463,1,101,RULE=1,,,563495f54120,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/12-klinika-telo-zdorovye.md,217,20509,1,101,RULE=1,,,05d74d180da0,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/24-protivorechiya-i-voprosy.md,91,11774,1,101,RULE=1,,,7e0af0aa82a2,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/20-sistemy-privychki-metod.md,183,16359,1,101,RULE=1,,,c6f2c2d0b425,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/02-portret-yadro.md,198,19553,1,101,RETRO=1,,,74b66dfcfee0,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/23-gipotezy-status.md,97,11338,1,101,RULE=1,,,9930db62e641,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/22-citatnik.md,407,28479,1,101,RULE=1,,,50f727633502,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/17-otnosheniya-i-blizost.md,233,25406,1,101,RULE=1,,,f64f939f4291,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/13-rech-golos-yumor.md,171,16816,1,101,RULE=1,,,220a92eca924,
character-a-analysis,character-a-analysis/10-life-history/02-notes/vkgraph.md,84,10742,1,101,RULE=1,,,4e9cae46bae7,
character-a-analysis,character-a-analysis/10-life-history/02-notes/16personalities.md,68,7647,1,101,RULE=1,,,cb7df9eb7195,
character-a-analysis,character-a-analysis/10-life-history/02-notes/glowbyte-interview.md,68,7825,1,101,RULE=1,,,e19eda483eb4,
character-a-analysis,character-a-analysis/10-life-history/02-notes/birthday-20.md,132,17364,1,101,RULE=1,,,d9bbfdc03229,
character-a-analysis,character-a-analysis/10-life-history/03-reports/2026-09-01-pictures-folder-final-audit.md,101,10313,1,101,RULE=1,,,7977e0e81306,
character-a-analysis,character-a-analysis/10-life-history/09-history/gipotezy-i-voprosy.md,69,8693,1,101,RULE=1,,,c13b6b603c88,
character-a-analysis,character-a-analysis/10-life-history/09-history/file-checklist-v1-0-2026-07-15.md,72,7359,1,101,RULE=1,,,455722c78a57,
character-a-analysis,character-a-analysis/10-life-history/09-history/rezhimy-analiza.md,52,3358,1,101,RULE=1,,,ef625b288e5c,
character-a-analysis,character-a-analysis/10-life-history/09-history/01-kak-nastroit-proekt.md,86,5841,1,101,RULE=1,,,07abaf8ab70f,
character-a-analysis,character-a-analysis/10-life-history/09-history/glavnye-pravila-v2-sessiya2.md,96,6347,1,101,RULE=1,,,391bb41cfb7e,
character-a-analysis,character-a-analysis/10-life-history/09-history/vyvod-1-eksperimenty-rezultaty.md,125,10323,1,101,RULE=1,,,57a7f9975812,
character-a-analysis,character-a-analysis/10-life-history/09-history/roadmap-v1-sessiya1.md,108,10255,1,101,RULE=1,,,8292d985ee1b,
character-a-analysis,character-a-analysis/10-life-history/01-registry/file-checklist.md,78,8007,1,101,RULE=1,,,8f3b96fd7c27,
character-a-analysis,character-a-analysis/10-life-history/09-history/prezhnie-deliverably/vasily-analysis-2026-tekst.md,189,45776,1,101,RULE=1,,,db0a6a7e7291,
character-a-analysis,character-a-analysis/10-life-history/09-history/prezhnie-deliverably/zametki-po-faylam-vasiliy.md,265,53409,1,101,STRUCT=1,,,cee542f54df3,
character-a-analysis,character-a-analysis/10-life-history/09-history/tools-2026-08/README.md,9,836,1,101,REGISTRY=1,,,e79e21872276,
character-a-analysis,character-a-analysis/10-life-history/09-history/v3-v4-chernoviki/05-prompt-4-0.md,71,6196,1,101,RULE=1,,,4076fa3b9555,
character-a-analysis,character-a-analysis/10-life-history/09-history/v3-v4-chernoviki/00-indeks-4-0.md,91,7794,1,101,RULE=1,,,414f1098f560,
character-a-analysis,character-a-analysis/10-life-history/09-history/v3-v4-chernoviki/00-indeks-3-0.md,91,7794,1,101,RULE=1,,,414f1098f560,
character-a-analysis,character-a-analysis/10-life-history/09-history/v3-v4-chernoviki/05-prompt-3-0.md,71,6196,1,101,RULE=1,,,4076fa3b9555,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/veb-sessii-chernoviki/vasily-analysis-2026-tekst.md,189,45776,1,101,RULE=1,,,db0a6a7e7291,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/veb-sessii-chernoviki/vasily-analysis-2026.md,306,46659,1,101,RULE=1,,,4ee478573dd0,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/veb-sessii-chernoviki/zametki-po-faylam-vasiliy.md,265,53409,1,101,STRUCT=1,,,cee542f54df3,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/2026-08-31-final-report-v1/01-timeline.md,172,18351,1,101,META=1,,,398f2168f17c,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/2026-08-31-final-report-v1/02-people-dossier.md,210,21595,1,101,RULE=1,,,53bb3dd19f1d,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/2026-08-31-final-report-v1/08-hypotheses-and-open-questions.md,75,10369,1,101,RULE=1,,,8f8a2a37acef,
character-a-analysis,character-a-analysis/10-life-history/05-final-analysis/_arhiv-prezhnih-analizov/2026-08-31-final-report-v1/09-career-intellectual-profile.md,106,9441,1,101,RULE=1,,,b416e670a21e,
character-a-analysis,character-a-analysis/context-lab/06-history/instagram-channel-and-reading.md,41,4541,1,101,RULE=1,,,df5ecb93e300,
character-a-analysis,character-a-analysis/context-lab/06-history/view-experiment-stats.md,31,2845,1,101,RULE=1,,,bdd1c7a7cb71,
character-a-analysis,character-a-analysis/context-lab/06-history/harvest/notes-04-view-false-negatives-BUGREPORT.md,40,5207,1,101,RULE=1,,,6c32e0dfb8ed,
character-a-analysis,character-a-analysis/context-lab/06-history/harvest/iteration-05b.md,621,55253,1,101,RULE=1,,,565e28eb1618,
character-a-analysis,character-a-analysis/context-lab/06-history/harvest/notes-05.md,110,18168,1,101,STRUCT=1,,,0ecc305cd46f,
nutrition,nutrition/02-macros/README.md,60,6092,1,101,RULE=1,,,ad462eb38d59,
nutrition,nutrition/reports/imports/telegram-Кулинария.md,297,23065,1,101,RULE=1,,,b694e897b247,
mission-control,mission-control/00-infrastructure/08-manager-role.md,68,4932,1,101,RULE=1,,,021a3568a0ef,
mission-control,mission-control/00-infrastructure/06-daily-list.md,121,7919,1,101,RULE=1,,,b17ec2238b6d,
mission-control,mission-control/00-infrastructure/12-source-of-truth.md,84,5998,1,101,RULE=1,,,75921f8cebfd,
mission-control,mission-control/plans/old-repos-routes.md,164,8813,1,101,REGISTRY=1,,,df0489c8f016,
mission-control,mission-control/plans/2026-08-27-domain-repos-mvp-wave-plan.md,81,8524,1,101,REGISTRY=1,,,40306845a00f,
mission-control,mission-control/plans/2026-08-data-exports.md,215,16693,1,101,RULE=1,,,cc0a294d6458,
mission-control,mission-control/daily/ROTATION.md,103,9095,1,101,RULE=1,,,ca40f3d3c1e7,
mission-control,mission-control/profile/README.md,57,3121,1,101,RULE=1,,,3783d4b96913,
mission-control,mission-control/scripts/import-notes.py,154,5647,1,101,RULE=1,,,7723ccbde0f9,
mission-control,mission-control/reports/mvp-showcase-2026-08-21.md,48,3401,1,101,RULE=1,,,068c4c009fc1,
mission-control,mission-control/reports/2026-08-13-old-repos-migration.md,143,9848,1,101,REGISTRY=1,,,4d68f64b33c2,
mission-control,mission-control/daily/habits/2026-08.md,26,2785,1,101,RULE=1,,,5b389599b0c7,
finpilot,finpilot/tests/test_jwt_revocation.py,231,10804,1,101,REGISTRY=1,,,f2e59fe70201,
finpilot,finpilot/tests/test_auth.py,141,6296,1,101,RULE=1,,,98bef6f0600d,
finpilot,finpilot/tests/test_build_joined_v4.py,131,5382,1,101,RULE=1,,,1f08aedb0c9b,
finpilot,finpilot/tests/test_legal_pages.py,108,5332,1,101,RULE=1,,,75c69fcf9de2,
finpilot,finpilot/tests/test_migration_reversibility.py,35,1501,1,101,REGISTRY=1,,,4e2ab494f3c8,
finpilot,finpilot/tests/test_api_pages.py,90,4226,1,101,RULE=1,,,c62bbf7172fd,
finpilot,finpilot/tests/test_clock_unification.py,98,5332,1,101,REGISTRY=1,,,09656694e323,
finpilot,finpilot/tests/test_soft_delete.py,110,4967,1,101,REGISTRY=1,,,0045dd09f264,
finpilot,finpilot/tests/test_expense_record_date.py,78,4281,1,101,REGISTRY=1,,,32ddada31c00,
finpilot,finpilot/tests/test_model_lump_split.py,46,2074,1,101,RULE=1,,,68e2873aec60,
finpilot,finpilot/tests/test_grid_step.py,73,3480,1,101,REGISTRY=1,,,914e8eddf31c,
finpilot,finpilot/tests/test_email_dispatch.py,139,5900,1,101,RULE=1,,,31a70e6b2002,
finpilot,finpilot/tests/test_amortization.py,109,6167,1,101,REGISTRY=1,,,3106c263fa76,
finpilot,finpilot/scripts/README.md,55,2460,1,101,REGISTRY=1,,,65235303c9a2,
finpilot,finpilot/alembic/versions/0004_soft_delete_transactions.py,36,1183,1,101,REGISTRY=1,,,a1598c94cb18,
finpilot,finpilot/alembic/versions/0009_v3_international.py,262,11107,1,101,REGISTRY=1,,,525902855b4c,
finpilot,finpilot/alembic/versions/0028_mfa.py,50,1943,1,101,META=1,,,bc73ead1b17a,
finpilot,finpilot/.github/workflows/ci.yml,213,9061,1,101,META=1,,,cca0bbf646e0,
finpilot,finpilot/tests/e2e/test_auth_e2e.py,110,4625,1,101,RULE=1,,,d7c1a2bda838,
finpilot,finpilot/tests/e2e/test_dashboard_e2e.py,63,2560,1,101,RULE=1,,,6d0a9ade2c3c,
finpilot,finpilot/app/database/models.py,725,41637,1,101,REGISTRY=1,,,7115bebd7bf1,
finpilot,finpilot/app/database/types.py,46,1852,1,101,RULE=1,,,11be64f1e4ed,
finpilot,finpilot/app/core/metrics.py,130,6377,1,101,RULE=1,,,85470a6e8d93,
finpilot,finpilot/app/core/avalanche.py,87,3826,1,101,REGISTRY=1,,,aa045747fca6,
finpilot,finpilot/app/core/money.py,42,2210,1,101,RULE=1,,,9197cae83ef2,
finpilot,finpilot/app/schemas/user_prefs.py,33,1061,1,101,REGISTRY=1,,,6ec0c179449e,
finpilot,finpilot/app/services/email_dispatch.py,63,3084,1,101,RULE=1,,,982e5fa74940,
finpilot,finpilot/app/services/security.py,205,9468,1,101,RULE=1,,,dfc8701ed08a,
finpilot,finpilot/app/services/email_service.py,229,13117,1,101,RULE=1,,,57e73c7244ab,
finpilot,finpilot/app/services/event_logger.py,129,4584,1,101,RULE=1,,,0d7c06ba795b,
finpilot,finpilot/app/services/statement_parser.py,929,50523,1,101,RULE=1,,,707cd92c34b5,
finpilot,finpilot/app/ingestion/providers/plaid.py,196,8330,1,101,RULE=1,,,12bc2cc8b06a,
physics,physics/03-electromagnetism/README.md,59,5439,1,101,RULE=1,,,fb4177575337,
physics,physics/04-thermodynamics/README.md,57,5581,1,101,RULE=1,,,001bdb46c035,
misc-vault,misc-vault/00-secrets-index/README.md,147,12741,1,101,REGISTRY=1,,,77a0d6e3bed5,yes
misc-vault,misc-vault/reports/imports/telegram-photos/Заметки/raspoznavanie.md,47,3157,1,101,STRUCT=1,,,f13c561e2188,
misc-vault,misc-vault/04-data/obsidian/Architecture/ADR-001-Выбор-архитектуры-модуля-аналитики.md.md,75,4630,1,101,REGISTRY=1,,,369cb9a235e8,
misc-vault,misc-vault/04-data/exports/todoist/todoist-export/2026-08-08/todoist-flat.md,16,1746,1,101,RULE=1,,,7636d81d60e4,
misc-vault,misc-vault/01-documents/notes/Итерация №5 №2.md,621,55253,1,101,RULE=1,,,565e28eb1618,
misc-vault,misc-vault/01-documents/notes/Заметки по всем файлам №5.md,110,18168,1,101,STRUCT=1,,,0ecc305cd46f,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-07-8.md,48,12917,1,101,RULE=1,,,9187a852b30c,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-11-8.md,10,4760,1,101,RULE=1,,,4b5096105517,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-02-16.md,11,2426,1,101,RULE=1,,,f7ee4839488c,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-04-23.md,23,6012,1,101,RULE=1,,,f3d80cae4f52,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-11-2.md,12,1837,1,101,RULE=1,,,a003fd24c3dc,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2023-02-20.md,12,1733,1,101,RULE=1,,,0d9e09ac1812,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-02-19.md,13,3405,1,101,RULE=1,,,dc255a16cad0,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-06-10.md,17,4166,1,101,RULE=1,,,83b65ac0d5e0,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-09-13.md,57,5249,1,101,RULE=1,,,a1ff9744e7b4,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2023-11-1.md,18,2170,1,101,RULE=1,,,1e9a36f0ed82,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-09-22.md,45,7801,1,101,RULE=1,,,96b8ca873780,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2023-02-17.md,22,6093,1,101,RULE=1,,,5056915e0a56,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-10-30.md,6,2680,1,101,RULE=1,,,6af294e7df99,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-10-20.md,27,4639,1,101,RULE=1,,,9b3b63b4848d,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2023-07-27.md,26,10124,1,101,RULE=1,,,17fbc3bac949,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-02-11.md,13,3811,1,101,RULE=1,,,f8066eb6ad3d,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2021-04-2.md,17,1670,1,101,RULE=1,,,ea32d1ee7e00,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2022-12-31.md,8,2240,1,101,RULE=1,,,76e42e98331d,
misc-vault,misc-vault/01-documents/raznoe/Разное/Дневник рефлексий Notion/md_files/2020-12-28.md,25,6607,1,101,RULE=1,,,a22ff670c61f,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Анализ_чатов_ОБЩИЙ.md,46,4658,1,101,RULE=1,yes,,da247fc90409,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/12-limits-empirical-estimate.md,77,6791,1,101,RULE=1,,,db16203aac45,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/13-claude-modes-cowork-vs-project.md,107,12611,1,101,RULE=1,,00-infrastructure/26-claude-modes-cowork-vs-project.md,58779bf96839,
misc-vault,misc-vault/01-documents/claude-instructions/Методички/Fable5_почему_срабатывают_заслоны.md,103,12855,1,101,RULE=1,,,0c1a4cf5f30a,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Все инструкции/Анализ_чатов_ОБЩИЙ.md,46,4658,1,101,RULE=1,yes,,da247fc90409,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/02_ИНСТРУКЦИИ_обновлённые/my_character (актуально на 07.07.26).md,126,12625,1,101,RULE=1,yes,,af5a01d32bd2,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/02_ИНСТРУКЦИИ_обновлённые/Skills.md,33,2322,1,101,RULE=1,yes,,517136302be2,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/02_ИНСТРУКЦИИ_обновлённые/CLAUDE.md,120,6890,1,101,RULE=1,yes,,a748068ca303,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/03_ПРОЕКТНЫЕ_ДОКИ_docs/project-brief.md,47,3388,1,101,REGISTRY=1,yes,,e8a7d7c06394,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/03_ПРОЕКТНЫЕ_ДОКИ_docs/sql-database.md,60,3742,1,101,RULE=1,yes,,9abc54fd978d,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/05_АНАЛИЗ_ЧАТОВ/Анализ_чатов_ОБЩИЙ.md,46,4658,1,101,RULE=1,yes,,da247fc90409,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/04_ИНФРАСТРУКТУРА_base-repo/00-infrastructure/12-limits-empirical-estimate.md,77,6791,1,101,RULE=1,,,db16203aac45,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/04_ИНФРАСТРУКТУРА_base-repo/00-infrastructure/02-claude-workflow.md,67,5810,1,101,RULE=1,yes,,dcb5dec8ff45,
misc-vault,misc-vault/01-documents/claude-instructions/Instruction files/Василий_КИТ/04_ИНФРАСТРУКТУРА_base-repo/templates/REPO_README_TEMPLATE.md,37,1789,1,101,RULE=1,,,1bc03c4b83e0,
vevdokimovm.github.io,vevdokimovm.github.io/docs/adr_001_one_page_four_roles.md,49,3423,1,101,REGISTRY=1,,,6f7be421baff,
health-vault,health-vault/04-psychiatry-pnd/ЛИСТ УТОЧНЕННОГО ДИАГНОЗА.docx.md,1617,52528,1,101,RULE=1,,,8834a48857f1,
