date,value,unit,region,breakdown
2025-06-30,2067.19,rub_per_sqm_month,Город Москва столица Российской Федерации город федерального значения,машино-места
2025-06-30,4234.86,rub_per_sqm_month,Город Москва столица Российской Федерации город федерального значения,помещения
2025-06-30,753.03,rub_per_sqm_month,Город Москва столица Российской Федерации город федерального значения,сооружения
2025-06-30,1652.79,rub_per_sqm_month,Город Санкт-Петербург город федерального значения,здания
2025-06-30,2309.72,rub_per_sqm_month,Город Санкт-Петербург город федерального значения,машино-места
2025-06-30,1814.5,rub_per_sqm_month,Город Санкт-Петербург город федерального значения,помещения
2025-06-30,1326.59,rub_per_sqm_month,Город Санкт-Петербург город федерального значения,сооружения
2025-06-30,344.23,rub_per_sqm_month,Город федерального значения Севастополь,здания
2025-06-30,632.53,rub_per_sqm_month,Город федерального значения Севастополь,сооружения
2025-06-30,940.83,rub_per_sqm_month,Дальневосточный федеральный округ (с 03.11.2018),здания
2025-06-30,1310.32,rub_per_sqm_month,Дальневосточный федеральный округ (с 03.11.2018),помещения
2025-06-30,289.74,rub_per_sqm_month,Дальневосточный федеральный округ (с 03.11.2018),сооружения
2025-06-30,306.02,rub_per_sqm_month,Забайкальский край,здания
2025-06-30,444.49,rub_per_sqm_month,Забайкальский край,машино-места
2025-06-30,387.38,rub_per_sqm_month,Забайкальский край,помещения
2025-06-30,145.38,rub_per_sqm_month,Забайкальский край,сооружения
2025-06-30,420.24,rub_per_sqm_month,Ивановская область,здания
2025-06-30,281.06,rub_per_sqm_month,Ивановская область,помещения
2025-06-30,788.88,rub_per_sqm_month,Ивановская область,сооружения
2025-06-30,378.64,rub_per_sqm_month,Иркутская область,здания
2025-06-30,213.46,rub_per_sqm_month,Иркутская область,машино-места
2025-06-30,656.84,rub_per_sqm_month,Иркутская область,помещения
2025-06-30,6.3,rub_per_sqm_month,Иркутская область,сооружения
2025-06-30,105.01,rub_per_sqm_month,Кабардино-Балкарская Республика,здания
2025-06-30,335.72,rub_per_sqm_month,Кабардино-Балкарская Республика,помещения
2025-06-30,5414.3,rub_per_sqm_month,Калининградская область,здания
2025-06-30,748.28,rub_per_sqm_month,Калининградская область,помещения
2025-06-30,718.58,rub_per_sqm_month,Калининградская область,сооружения
2025-06-30,192.18,rub_per_sqm_month,Калужская область,здания
2025-06-30,273.89,rub_per_sqm_month,Калужская область,помещения
2025-06-30,232.66,rub_per_sqm_month,Калужская область,сооружения
2025-06-30,665.04,rub_per_sqm_month,Камчатский край,здания
2025-06-30,1143.67,rub_per_sqm_month,Камчатский край,помещения
2025-06-30,770.24,rub_per_sqm_month,Камчатский край,сооружения
2025-06-30,603.87,rub_per_sqm_month,Карачаево-Черкесская Республика,здания
2025-06-30,356.84,rub_per_sqm_month,Карачаево-Черкесская Республика,помещения
2025-06-30,372.76,rub_per_sqm_month,Кемеровская область - Кузбасс,здания
2025-06-30,448.11,rub_per_sqm_month,Кемеровская область - Кузбасс,машино-места
2025-06-30,833.88,rub_per_sqm_month,Кемеровская область - Кузбасс,помещения
2025-06-30,224.29,rub_per_sqm_month,Кемеровская область - Кузбасс,сооружения
2025-06-30,306.23,rub_per_sqm_month,Кировская область,здания
2025-06-30,273.13,rub_per_sqm_month,Кировская область,машино-места
2025-06-30,421.91,rub_per_sqm_month,Кировская область,помещения
2025-06-30,107.77,rub_per_sqm_month,Кировская область,сооружения
2025-06-30,201.91,rub_per_sqm_month,Костромская область,здания
2025-06-30,437.15,rub_per_sqm_month,Костромская область,помещения
2025-06-30,995.08,rub_per_sqm_month,Краснодарский край,здания
